Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,14485,3,6,330,11595,330,0,110.0,190.5255888,5792,0,1932.5,2179.547086,823265.447,621.3324128,1810.625,2893.340676,6926,47,7990,3995.0,4229.912765,6986,1004,14425,2885.0,3883.241172,8132,47,0,0,0,0,104,200,207.1108043,414.2216086,0,5792,1192.5,1887.025952,3560866.944,0,0,0,1,0,0,0,0,2,1325.0,110.0,1932.5,0,0,0,0,0,0,3,330,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98874627,5,6,405,11595,393,0,81.0,174.4391011,10136,0,1932.5,4060.245892,121.3658181,0.111252,9887462.7,31300000.0,98900000,1,98900000,24700000.0,49400000.0,98900000,1,98900000,19800000.0,44200000.0,98900000,1,0,0,0,0,144,200,0.050569091,0.060682909,0,10136,1000.5,2907.324215,8452534.091,1,0,0,0,0,0,0,0,1,1091.454545,81.0,1932.5,0,0,0,0,0,0,5,405,6,11595,0,235,2,20,13848.0,0.0,13848,13848,98900000.0,0.0,98900000,98900000,DoS Hulk
80,85101121,8,6,358,11595,352,0,44.75,124.1655002,4344,0,1932.5,1977.812908,140.4564342,0.164510171,6546240.077,23600000.0,85000000,2,85000000,12100000.0,32100000.0,85000000,2,145405,29081.0,58896.14959,134100,35,0,0,0,0,252,200,0.094005812,0.070504359,0,4344,796.8666667,1525.147528,2326074.981,0,0,0,0,1,0,0,0,0,853.7857143,44.75,1932.5,0,0,0,0,0,0,8,358,6,11595,274,235,2,20,1994.0,0.0,1994,1994,85000000.0,0.0,85000000,85000000,DoS Hulk
80,84577023,8,5,381,11595,375,0,47.625,132.296137,7240,0,2319.0,3331.638186,141.5987413,0.153706049,7048085.25,24400000.0,84400000,0,84400000,12100000.0,31900000.0,84400000,0,146377,36594.25,65290.6206,134168,46,0,0,0,0,252,168,0.094588338,0.059117711,0,7240,855.4285714,2169.439939,4706469.648,0,0,0,0,1,0,0,0,0,921.2307692,47.625,2319.0,0,0,0,0,0,0,8,381,5,11595,274,235,2,20,1996.0,0.0,1996,1996,84400000.0,0.0,84400000,84400000,DoS Hulk
80,99517662,7,7,361,11595,355,0,51.57142857,133.8181068,5792,0,1656.428571,2118.227235,120.1394784,0.140678546,7655204.769,27600000.0,99400000,1,99400000,16600000.0,40600000.0,99400000,1,151474,25245.66667,56844.18592,140983,1,0,0,0,0,220,232,0.070339273,0.070339273,0,5792,797.0666667,1619.610644,2623138.638,0,0,0,0,1,0,0,0,1,854.0,51.57142857,1656.428571,0,0,0,0,0,0,7,361,7,11595,274,235,2,20,1986.0,0.0,1986,1986,99400000.0,0.0,99400000,99400000,DoS Hulk
80,84871341,8,5,337,11595,331,0,42.125,116.742008,8688,0,2319.0,3774.237539,140.5892715,0.153173025,7072611.75,24400000.0,84700000,1,84700000,12100000.0,32000000.0,84700000,1,198534,49633.5,80923.61973,169317,188,0,0,0,0,252,168,0.094260323,0.058912702,0,8688,852.2857143,2382.765117,5677569.604,0,0,0,0,1,0,0,0,0,917.8461538,42.125,2319.0,0,0,0,0,0,0,8,337,5,11595,251,235,2,20,982.0,0.0,982,982,84700000.0,0.0,84700000,84700000,DoS Hulk
80,85311748,4,6,354,11595,348,0,88.5,173.0231198,4344,0,1932.5,1754.831473,140.0627731,0.11721715,9479083.111,28400000.0,85200000,5,85200000,28400000.0,49200000.0,85200000,5,149472,29894.4,59653.44922,136133,46,0,0,0,0,124,200,0.04688686,0.07033029,0,4344,1086.818182,1579.011388,2493276.964,1,0,0,0,0,0,0,0,1,1195.5,88.5,1932.5,0,0,0,0,0,0,4,354,6,11595,0,235,1,20,0.0,0.0,0,0,85200000.0,0.0,85200000,85200000,DoS Hulk
80,98738827,5,7,310,11595,298,0,62.0,131.9621158,7240,0,1656.428571,2566.885263,120.5706039,0.121532738,8976257.0,29800000.0,98700000,55,98700000,24700000.0,49300000.0,98700000,976,98700000,16500000.0,40300000.0,98700000,66,0,0,0,0,144,232,0.050638641,0.070894097,0,7240,916.2307692,1998.236229,3992948.026,1,0,0,0,0,0,0,0,1,992.5833333,62.0,1656.428571,0,0,0,0,0,0,5,310,7,11595,0,235,2,20,11996.0,0.0,11996,11996,98700000.0,0.0,98700000,98700000,DoS Hulk
80,85152163,6,6,345,11595,345,0,57.5,140.8456602,5792,0,1932.5,2181.008184,140.2195738,0.140924195,7741105.727,25600000.0,85000000,1,85000000,17000000.0,38000000.0,85000000,1,150496,30099.2,59636.17204,136236,42,0,0,0,0,200,200,0.070462097,0.070462097,0,5792,918.4615385,1716.195289,2945326.269,0,0,0,0,1,0,0,0,1,995.0,57.5,1932.5,0,0,0,0,0,0,6,345,6,11595,251,235,1,32,6.0,0.0,6,6,85000000.0,0.0,85000000,85000000,DoS Hulk
80,84771363,10,6,351,11595,351,0,35.1,110.9959459,5792,0,1932.5,2362.781391,140.9202303,0.188742984,5651424.2,21800000.0,84600000,1,84600000,9403512.667,28200000.0,84600000,1,153717,30743.4,60984.58815,139308,43,0,0,0,0,328,200,0.117964365,0.070778619,0,5792,702.7058824,1621.143376,2628105.846,0,0,0,0,1,0,0,0,0,746.625,35.1,1932.5,0,0,0,0,0,0,10,351,6,11595,251,235,1,32,1000.0,0.0,1000,1000,84600000.0,0.0,84600000,84600000,DoS Hulk
80,149509,3,6,361,11595,361,0,120.3333333,208.4234472,5792,0,1932.5,2181.008184,79968.42999,60.19704499,18688.625,47289.03698,135104,4,14012,7006.0,9902.323364,14008,4,149456,29891.2,59125.94565,135104,44,0,0,0,0,104,200,20.06568166,40.13136333,0,5792,1195.6,1886.414836,3558560.933,0,0,0,1,0,0,0,0,2,1328.444444,120.3333333,1932.5,0,0,0,0,0,0,3,361,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,11988,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1001.001001,250.2502503,5994.0,8441.440754,11963,25,11988,11988.0,0.0,11988,11988,0,0.0,0.0,0,0,0,0,0,0,40,32,166.8335002,83.41675008,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,99979597,11,6,1068,11595,354,0,97.09090909,165.0123962,4344,0,1932.5,1754.831473,126.6558416,0.170034692,6248724.813,24800000.0,99400000,1,99800000,9984613.1,31400000.0,99400000,1,557388,111477.6,183937.8168,423946,16,0,0,0,0,348,200,0.110022448,0.060012244,0,4344,703.5,1312.206684,1721886.382,0,0,0,0,1,0,0,0,0,744.8823529,97.09090909,1932.5,0,0,0,0,0,0,11,1068,6,11595,274,235,4,20,9.0,0.0,9,9,99400000.0,0.0,99400000,99400000,DoS Hulk
80,100322681,8,5,301,11595,295,0,37.625,104.0163964,4344,0,2319.0,2196.731436,118.5773733,0.129581864,8360223.417,28900000.0,100000000,1,100000000,14300000.0,37900000.0,100000000,1,147364,36841.0,66382.51706,136118,63,0,0,0,0,252,168,0.079742686,0.049839178,0,4344,849.7142857,1668.029258,2782321.604,0,0,0,0,1,0,0,0,0,915.0769231,37.625,2319.0,0,0,0,0,0,0,8,301,5,11595,251,235,2,20,1992.0,0.0,1992,1992,100000000.0,0.0,100000000,100000000,DoS Hulk
80,85408259,7,6,367,11595,361,0,52.42857143,136.0855823,5792,0,1932.5,2179.547086,140.0567128,0.152210104,7117354.917,24600000.0,85300000,2,85300000,14200000.0,34800000.0,85300000,2,138631,27726.2,54741.57631,125139,89,0,0,0,0,220,200,0.081959287,0.070250817,0,5792,854.4285714,1665.697992,2774549.802,0,0,0,0,1,0,0,0,0,920.1538462,52.42857143,1932.5,0,0,0,0,0,0,7,367,6,11595,251,235,2,20,991.0,0.0,991,991,85300000.0,0.0,85300000,85300000,DoS Hulk
80,86290923,8,7,353,11595,353,0,44.125,124.8043469,5792,0,1656.428571,2119.480114,138.4618403,0.173830566,6163637.357,22800000.0,85300000,0,86300000,12300000.0,32200000.0,85300000,0,2120,353.3333333,648.1764163,1668,2,0,0,0,0,272,232,0.092709635,0.081120931,0,5792,746.75,1578.224847,2490793.667,0,0,0,0,1,0,0,0,0,796.5333333,44.125,1656.428571,0,0,0,0,0,0,8,353,7,11595,274,235,1,32,5.0,0.0,5,5,85300000.0,0.0,85300000,85300000,DoS Hulk
80,359602,4,6,696,11595,348,0,174.0,200.9178937,5792,0,1932.5,2181.008184,34179.45395,27.80852164,39955.77778,77908.13443,209006,4,220997,73665.66667,117361.205,209006,4,359459,71891.8,102590.554,220997,13,0,0,0,0,136,200,11.12340866,16.68511299,0,5792,1117.363636,1808.314479,3270001.255,0,0,0,1,0,0,0,0,1,1229.1,174.0,1932.5,0,0,0,0,0,0,4,696,6,11595,29200,235,2,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,86384315,10,7,1095,11595,365,0,109.5,176.3117504,4344,0,1656.428571,1757.579003,146.9016684,0.196794985,5399019.688,21500000.0,85900000,1,86300000,9592062.556,28600000.0,85900000,1,499684,83280.66667,178073.3777,443971,16,0,0,0,0,328,232,0.115761756,0.081033229,0,4344,705.0,1310.456095,1717295.176,0,0,0,0,1,0,0,0,0,746.4705882,109.5,1656.428571,0,0,0,0,0,0,10,1095,7,11595,251,235,3,32,992.0,0.0,992,992,85900000.0,0.0,85900000,85900000,DoS Hulk
80,98708657,4,7,358,11595,352,0,89.5,175.0228557,4344,0,1656.428571,1946.27472,121.0937355,0.111439061,9870865.7,31200000.0,98700000,6,98700000,32900000.0,57000000.0,98700000,6,46687,7781.166667,13780.23106,34175,49,0,0,0,0,124,232,0.040523295,0.070915766,0,4344,996.5833333,1655.295549,2740003.356,1,0,0,0,0,0,0,0,1,1087.181818,89.5,1656.428571,0,0,0,0,0,0,4,358,7,11595,0,235,1,20,0.0,0.0,0,0,98700000.0,0.0,98700000,98700000,DoS Hulk
80,63449,3,5,344,11595,344,0,114.6666667,198.6084926,7240,0,2319.0,3331.638186,188166.8742,126.0855175,9064.142857,18661.51022,50220,50,12954,6477.0,7745.647681,11954,1000,63392,15848.0,23699.97622,50220,65,0,0,0,0,104,168,47.28206906,78.80344844,0,7240,1326.555556,2635.541838,6946080.778,0,0,0,1,0,0,0,0,1,1492.375,114.6666667,2319.0,0,0,0,0,0,0,3,344,5,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,83604424,7,7,349,11595,349,0,49.85714286,131.9096011,5792,0,1656.428571,1947.638216,142.8632533,0.167455253,6431109.538,23100000.0,83500000,1,83500000,13900000.0,34100000.0,83500000,1,149738,24956.33333,54766.41682,136252,46,0,0,0,0,232,232,0.083727627,0.083727627,0,5792,796.2666667,1525.433169,2326946.352,0,0,0,0,1,0,0,0,1,853.1428571,49.85714286,1656.428571,0,0,0,0,0,0,7,349,7,11595,251,235,1,32,985.0,0.0,985,985,83500000.0,0.0,83500000,83500000,DoS Hulk
80,99204019,8,5,345,11595,345,0,43.125,121.9759198,5792,0,2319.0,3170.403917,120.358027,0.131043078,8267001.583,28600000.0,99200000,0,99200000,14200000.0,37500000.0,99200000,0,8731,2182.75,2423.257501,4474,48,0,0,0,0,264,168,0.080641894,0.050401184,0,5792,852.8571429,2094.508566,4386966.132,0,0,0,0,1,0,0,0,0,918.4615385,43.125,2319.0,0,0,0,0,0,0,8,345,5,11595,274,235,1,32,1015.0,0.0,1015,1015,99200000.0,0.0,99200000,99200000,DoS Hulk
80,85439982,7,5,341,11595,335,0,48.71428571,126.259936,8688,0,2319.0,3774.237539,139.700404,0.140449468,7767271.091,25700000.0,85300000,2,85300000,14200000.0,34800000.0,85300000,2,142352,35588.0,62663.92756,129142,45,0,0,0,0,220,168,0.081928856,0.058520612,0,8688,918.1538462,2466.803899,6085121.474,0,0,0,0,1,0,0,0,0,994.6666667,48.71428571,2319.0,0,0,0,0,0,0,7,341,5,11595,274,235,2,20,1012.0,0.0,1012,1012,85300000.0,0.0,85300000,85300000,DoS Hulk
80,86594433,9,4,376,11595,376,0,41.77777778,125.3333333,11595,0,2898.75,5797.5,138.2421431,0.150125124,7216202.75,24900000.0,86400000,1,86400000,10800000.0,30600000.0,86400000,1,149840,49946.66667,83590.7838,146457,374,0,0,0,0,296,136,0.103932778,0.046192346,0,11595,855.0714286,3092.787403,9565333.918,0,0,0,0,1,0,0,0,0,920.8461538,41.77777778,2898.75,0,0,0,0,0,0,9,376,4,11595,251,235,1,32,7993.0,0.0,7993,7993,86400000.0,0.0,86400000,86400000,DoS Hulk
80,99729541,5,6,340,11595,328,0,68.0,145.3753762,7251,0,1932.5,3131.772645,119.6736682,0.110298312,9972954.1,31500000.0,99500000,3,99600000,24900000.0,49800000.0,99500000,274,99700000,19900000.0,44500000.0,99600000,3,0,0,0,0,144,200,0.050135596,0.060162715,0,7251,995.0833333,2329.118813,5424794.447,1,0,0,0,0,0,0,0,1,1085.545455,68.0,1932.5,0,0,0,0,0,0,5,340,6,11595,0,235,2,20,25002.0,0.0,25002,25002,99500000.0,0.0,99500000,99500000,DoS Hulk
80,83251260,6,8,354,11595,336,0,59.0,135.7335625,4344,0,1449.375,1729.380148,143.5293592,0.168165623,6403943.077,23100000.0,83200000,1,83200000,16600000.0,37200000.0,83200000,1,83300000,11900000.0,31400000.0,83200000,47,0,0,0,0,164,264,0.072070981,0.096094642,0,4344,797.0,1422.414898,2023264.143,1,0,0,0,0,0,0,0,1,853.9285714,59.0,1449.375,0,0,0,0,0,0,6,354,8,11595,0,235,3,20,10002.0,0.0,10002,10002,83200000.0,0.0,83200000,83200000,DoS Hulk
80,85122076,9,6,345,11595,345,0,38.33333333,115.0,5792,0,1932.5,2181.008184,140.2691354,0.176217507,6080148.286,22400000.0,84000000,1,85000000,10600000.0,29600000.0,84000000,1,137339,27467.8,54311.64389,124113,46,0,0,0,0,304,200,0.105730504,0.070487003,0,5792,746.25,1579.031792,2493341.4,0,0,0,0,1,0,0,0,0,796.0,38.33333333,1932.5,0,0,0,0,0,0,9,345,6,11595,274,235,1,32,1951.0,0.0,1951,1951,84000000.0,0.0,84000000,84000000,DoS Hulk
80,99851903,9,7,329,11595,323,0,36.55555556,107.4349933,4344,0,1656.428571,1757.579003,119.4168528,0.160237307,6656793.533,25800000.0,99800000,0,99800000,12500000.0,35300000.0,99800000,0,40565,6760.833333,11769.10431,29080,48,0,0,0,0,284,232,0.090133485,0.070103822,0,4344,701.4117647,1357.422284,1842595.257,0,0,0,0,1,0,0,0,0,745.25,36.55555556,1656.428571,0,0,0,0,0,0,9,329,7,11595,274,235,2,20,3001.0,0.0,3001,3001,99800000.0,0.0,99800000,99800000,DoS Hulk
80,85354292,5,7,409,11595,397,0,81.8,176.2276936,7240,0,1656.428571,2566.885263,140.6373332,0.14059047,7759481.091,25700000.0,85200000,0,85200000,21300000.0,42600000.0,85200000,1010,85400000,14200000.0,34800000.0,85200000,86,0,0,0,0,144,232,0.058579362,0.082011107,0,7240,923.8461538,1995.871023,3983501.141,1,0,0,0,0,0,0,0,1,1000.833333,81.8,1656.428571,0,0,0,0,0,0,5,409,7,11595,0,235,2,20,9990.0,0.0,9990,9990,85200000.0,0.0,85200000,85200000,DoS Hulk
80,98440715,5,6,383,11595,371,0,76.6,164.6019441,7240,0,1932.5,3126.682571,121.6772958,0.111742382,9844071.5,31100000.0,98300000,4,98300000,24600000.0,49100000.0,98300000,986,98400000,19700000.0,43900000.0,98300000,83,0,0,0,0,144,200,0.050791992,0.06095039,0,7240,998.6666667,2324.920031,5405253.152,1,0,0,0,0,0,0,0,1,1089.454545,76.6,1932.5,0,0,0,0,0,0,5,383,6,11595,0,235,2,20,14002.0,0.0,14002,14002,98300000.0,0.0,98300000,98300000,DoS Hulk
80,191,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15706.80628,95.5,21.92031022,111,80,191,191.0,0.0,191,191,0,0.0,0.0,0,0,0,0,0,0,64,32,10471.20419,5235.602094,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,251,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,84160123,6,6,360,11595,360,0,60.0,146.9693846,5792,0,1932.5,2181.008184,142.0506479,0.142585343,7650920.273,25300000.0,84000000,1,84000000,16800000.0,37600000.0,84000000,1,176390,35278.0,67572.0149,155061,46,0,0,0,0,200,200,0.071292671,0.071292671,0,5792,919.6153846,1715.782598,2943909.923,0,0,0,0,1,0,0,0,1,996.25,60.0,1932.5,0,0,0,0,0,0,6,360,6,11595,251,235,1,32,2.0,0.0,2,2,84000000.0,0.0,84000000,84000000,DoS Hulk
80,84487120,7,6,315,11595,309,0,45.0,116.434531,4344,0,1932.5,1754.831473,140.9682328,0.153869608,7040593.333,24300000.0,84300000,1,84300000,14100000.0,34400000.0,84300000,1,199484,39896.8,73912.78787,170207,42,0,0,0,0,220,200,0.082852866,0.071016742,0,4344,850.7142857,1461.506464,2136001.143,0,0,0,0,1,0,0,0,0,916.1538462,45.0,1932.5,0,0,0,0,0,0,7,315,6,11595,251,235,2,20,1023.0,0.0,1023,1023,84300000.0,0.0,84300000,84300000,DoS Hulk
80,98900791,6,7,339,11595,321,0,56.5,129.6113421,5792,0,1656.428571,2120.732252,120.6663757,0.131444854,8241732.583,28500000.0,98900000,4,98900000,19800000.0,44200000.0,98900000,975,98900000,16500000.0,40400000.0,98900000,46,0,0,0,0,164,232,0.060666856,0.070777998,0,5792,852.8571429,1666.673142,2777799.363,1,0,0,0,0,0,0,0,1,918.4615385,56.5,1656.428571,0,0,0,0,0,0,6,339,7,11595,0,235,3,20,10968.0,0.0,10968,10968,98900000.0,0.0,98900000,98900000,DoS Hulk
80,14434,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,831.3703755,277.1234585,4811.333333,8059.54914,14116,5,318,318.0,0.0,318,318,14429,14429.0,0.0,14429,14429,0,0,0,0,40,64,138.5617293,138.5617293,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
80,98344138,6,4,347,11595,347,0,57.83333333,141.6621568,11595,0,2898.75,5797.5,121.4307252,0.101683742,10900000.0,32800000.0,98300000,2,98300000,19700000.0,44000000.0,98300000,2,2837,945.6666667,1015.44194,2099,186,0,0,0,0,200,136,0.061010245,0.040673497,0,11595,1085.636364,3487.115779,12200000.0,0,0,0,0,1,0,0,0,0,1194.2,57.83333333,2898.75,0,0,0,0,0,0,6,347,4,11595,251,235,1,32,5.0,0.0,5,5,98300000.0,0.0,98300000,98300000,DoS Hulk
80,100560681,6,7,410,11595,392,0,68.33333333,158.5908783,7240,0,1656.428571,2566.885263,119.3806553,0.129275179,8380056.75,29000000.0,100000000,0,100000000,20100000.0,44900000.0,100000000,0,101000000,16800000.0,41000000.0,100000000,71,0,0,0,0,164,232,0.059665467,0.069609712,0,7240,857.9285714,1933.289682,3737608.995,1,0,0,0,0,0,0,0,1,923.9230769,68.33333333,1656.428571,0,0,0,0,0,0,6,410,7,11595,0,235,3,20,11008.0,0.0,11008,11008,100000000.0,0.0,100000000,100000000,DoS Hulk
80,84926080,7,6,352,11595,346,0,50.28571429,130.4169139,5792,0,1932.5,2181.008184,140.675279,0.153074297,7077173.333,24500000.0,84800000,2,84800000,14100000.0,34600000.0,84800000,2,149431,29886.2,56618.16138,130099,45,0,0,0,0,220,200,0.082424622,0.070649676,0,5792,853.3571429,1666.779834,2778155.016,0,0,0,0,1,0,0,0,0,919.0,50.28571429,1932.5,0,0,0,0,0,0,7,352,6,11595,251,235,2,20,992.0,0.0,992,992,84800000.0,0.0,84800000,84800000,DoS Hulk
80,83069478,6,6,377,11595,377,0,62.83333333,153.9096055,5792,0,1932.5,2179.547086,144.120323,0.14445739,7551770.727,25000000.0,82900000,1,82900000,16600000.0,37100000.0,82900000,1,153801,30760.2,60464.71717,138308,73,0,0,0,0,200,200,0.072228695,0.072228695,0,5792,920.9230769,1714.552977,2939691.91,0,0,0,0,1,0,0,0,1,997.6666667,62.83333333,1932.5,0,0,0,0,0,0,6,377,6,11595,251,235,1,32,995.0,0.0,995,995,82900000.0,0.0,82900000,82900000,DoS Hulk
80,68656527,8,6,372,11595,360,0,46.5,126.7021254,5792,0,1932.5,2181.008184,174.3024374,0.203913606,5281271.308,19000000.0,68500000,0,68500000,9788720.286,25900000.0,68500000,0,148427,29685.4,59231.51172,135172,45,0,0,0,0,240,200,0.116522061,0.087391545,0,5792,797.8,1620.707967,2626694.314,0,0,0,0,1,0,0,0,0,854.7857143,46.5,1932.5,0,0,0,0,0,0,8,372,6,11595,251,235,3,20,1976.0,0.0,1976,1976,68500000.0,0.0,68500000,68500000,DoS Hulk
80,98810880,6,7,324,11595,324,0,54.0,132.2724461,5792,0,1656.428571,2118.227235,120.6243685,0.131564459,8234240.0,28500000.0,98800000,2,98800000,19800000.0,44200000.0,98800000,2,9514,1585.666667,3582.943632,8898,46,0,0,0,0,200,232,0.060722058,0.070842401,0,5792,851.3571429,1666.069978,2775789.17,0,0,0,0,1,0,0,0,1,916.8461538,54.0,1656.428571,0,0,0,0,0,0,6,324,7,11595,274,235,1,32,986.0,0.0,986,986,98800000.0,0.0,98800000,98800000,DoS Hulk
80,83518278,7,6,310,11595,304,0,44.28571429,114.5450629,4344,0,1932.5,1977.812908,142.5436478,0.15565455,6959856.5,24100000.0,83400000,1,83400000,13900000.0,34000000.0,83400000,1,145571,29114.2,58840.94666,134030,94,0,0,0,0,220,200,0.083813989,0.071840562,0,4344,850.3571429,1567.335005,2456539.016,0,0,0,0,1,0,0,0,0,915.7692308,44.28571429,1932.5,0,0,0,0,0,0,7,310,6,11595,274,235,2,20,973.0,0.0,973,973,83400000.0,0.0,83400000,83400000,DoS Hulk
80,100067618,9,6,300,11595,294,0,33.33333333,97.77013859,5792,0,1932.5,2537.820147,118.8696227,0.149898642,7147687.0,26700000.0,99900000,1,99900000,12500000.0,35300000.0,99900000,1,135131,27026.2,58153.41427,131014,47,0,0,0,0,284,200,0.089939185,0.059959457,0,5792,743.4375,1748.394996,3056885.063,0,0,0,0,1,0,0,0,0,793.0,33.33333333,1932.5,0,0,0,0,0,0,9,300,6,11595,251,235,2,20,1013.0,0.0,1013,1013,99900000.0,0.0,99900000,99900000,DoS Hulk
80,97401086,8,4,352,11595,352,0,44.0,124.4507935,8688,0,2898.75,4095.56617,122.65777,0.123201912,8854644.182,29400000.0,97400000,1,97400000,13900000.0,36800000.0,97400000,1,15730,5243.333333,4382.191727,7980,189,0,0,0,0,264,136,0.082134608,0.041067304,0,8688,919.0,2467.735196,6089717.0,0,0,0,0,1,0,0,0,0,995.5833333,44.0,2898.75,0,0,0,0,0,0,8,352,4,11595,251,235,1,32,1006.0,0.0,1006,1006,97400000.0,0.0,97400000,97400000,DoS Hulk
80,85517852,8,5,353,11595,353,0,44.125,124.8043469,5792,0,2319.0,3170.403917,139.7135185,0.152015044,7126487.667,24600000.0,85400000,1,85400000,12200000.0,32300000.0,85400000,1,162407,40601.75,65398.94362,137097,65,0,0,0,0,264,168,0.093547719,0.058467324,0,5792,853.4285714,2094.360439,4386345.648,0,0,0,0,1,0,0,0,0,919.0769231,44.125,2319.0,0,0,0,0,0,0,8,353,5,11595,251,235,1,32,6.0,0.0,6,6,85400000.0,0.0,85400000,85400000,DoS Hulk
80,99915988,8,7,371,11595,371,0,46.375,131.1683079,5792,0,1656.428571,2118.227235,119.7606133,0.150126124,7136856.286,26700000.0,99800000,1,99800000,14300000.0,37700000.0,99800000,1,144628,24104.66667,53598.94637,133152,47,0,0,0,0,264,232,0.080067266,0.070058858,0,5792,747.875,1577.258756,2487745.183,0,0,0,0,1,0,0,0,0,797.7333333,46.375,1656.428571,0,0,0,0,0,0,8,371,7,11595,274,235,1,32,1026.0,0.0,1026,1026,99800000.0,0.0,99800000,99800000,DoS Hulk
80,98363885,6,6,413,11595,395,0,68.83333333,159.8154144,5792,0,1932.5,2181.008184,122.0773254,0.121995995,8942171.364,29700000.0,98300000,1,98400000,19700000.0,44000000.0,98300000,1,6490,1298.0,2588.896386,5924,9,0,0,0,0,164,200,0.060997997,0.060997997,0,5792,924.1538462,1713.784936,2937058.808,1,0,0,0,0,0,0,0,1,1001.166667,68.83333333,1932.5,0,0,0,0,0,0,6,413,6,11595,0,235,3,20,11000.0,0.0,11000,11000,98300000.0,0.0,98300000,98300000,DoS Hulk
80,98375733,5,6,320,11595,308,0,64.0,136.4331338,8688,0,1932.5,3385.244201,121.1172678,0.111816194,9837573.3,31100000.0,98400000,2,98400000,24600000.0,49200000.0,98400000,191,98400000,19700000.0,44000000.0,98400000,49,0,0,0,0,144,200,0.050825543,0.060990651,0,8688,993.4166667,2485.579883,6178107.356,1,0,0,0,0,0,0,0,1,1083.727273,64.0,1932.5,0,0,0,0,0,0,5,320,6,11595,0,235,2,20,12957.0,0.0,12957,12957,98400000.0,0.0,98400000,98400000,DoS Hulk
80,99642700,6,4,396,11595,396,0,66.0,161.666323,8688,0,2898.75,4095.56617,120.3399747,0.100358581,11100000.0,33200000.0,99600000,1,99600000,19900000.0,44500000.0,99600000,1,65421,21807.0,27887.57284,53284,185,0,0,0,0,200,136,0.060215149,0.040143432,0,8688,1090.090909,2664.911423,7101752.891,0,0,0,0,1,0,0,0,0,1199.1,66.0,2898.75,0,0,0,0,0,0,6,396,4,11595,274,235,1,32,4.0,0.0,4,4,99600000.0,0.0,99600000,99600000,DoS Hulk
80,98277225,7,6,385,11595,379,0,55.0,142.8880681,5792,0,1932.5,2537.820147,121.9000638,0.132278867,8189768.75,28400000.0,98300000,1,98300000,16400000.0,40100000.0,98300000,1,2659,531.8,945.7601176,2220,48,0,0,0,0,220,200,0.071227082,0.061051785,0,5792,855.7142857,1850.201919,3423247.143,0,0,0,0,1,0,0,0,0,921.5384615,55.0,1932.5,0,0,0,0,0,0,7,385,6,11595,274,235,2,20,973.0,0.0,973,973,98300000.0,0.0,98300000,98300000,DoS Hulk
